[2025-03-24 19:40:05.024] [info]  [ReleaseNotesApiImpl] Fetching /1.274.1.24051/release-notes/1 ....
[2025-03-24 19:40:05.117] [info]  [CampaignApi] Executing GET request https://content.overwolf.com/curseforge/app/campaigns/config/campaign-config.json.
[2025-03-24 19:40:05.128] [info]  [AnalyticsService] Executing GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_ads_promo_video_event&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22status%22%3A%22loading%22%2C%22url%22%3A%22https%3A%2F%2Fmrkt.forgecdn.net%2Fapp-vids%2Fonboard%2Fonboarding_1.webm%22%7D.
[2025-03-24 19:40:05.217] [info]  [CampaignApi] Executed GET request https://content.overwolf.com/curseforge/app/campaigns/config/campaign-config.json. Status code: 200.
[2025-03-24 19:40:05.421] [info]  [AnalyticsService] Executed GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_ads_promo_video_event&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22status%22%3A%22loading%22%2C%22url%22%3A%22https%3A%2F%2Fmrkt.forgecdn.net%2Fapp-vids%2Fonboard%2Fonboarding_1.webm%22%7D. Status code: 200.
[2025-03-24 19:40:05.839] [info]  [AnalyticsService] Executing GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_ads_promo_video_event&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22status%22%3A%22playing%22%2C%22url%22%3A%22https%3A%2F%2Fmrkt.forgecdn.net%2Fapp-vids%2Fonboard%2Fonboarding_1.webm%22%7D.
[2025-03-24 19:40:05.934] [info]  [AnalyticsService] Executed GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_ads_promo_video_event&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22status%22%3A%22playing%22%2C%22url%22%3A%22https%3A%2F%2Fmrkt.forgecdn.net%2Fapp-vids%2Fonboard%2Fonboarding_1.webm%22%7D. Status code: 200.
[2025-03-24 19:40:06.138] [info]  [EleriumCommunicationLayer] Request - GET v1/categories - params: {"gameId":432,"classesOnly":true}.
[2025-03-24 19:40:06.141] [info]  [EleriumCommunicationLayer] Request - GET v1/categories - params: {"gameId":432,"classId":4471}.
[2025-03-24 19:40:06.142] [info]  [AnalyticsService] Executing GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_page_changed&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22currentAppPage%22%3A%22MyModsPage%22%7D.
[2025-03-24 19:40:06.144] [info]  [MeasurementServiceImpl] starting measurement game-dau.
[2025-03-24 19:40:06.217] [info]  [AnalyticsService] Executed GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_page_changed&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22currentAppPage%22%3A%22MyModsPage%22%7D. Status code: 200.
[2025-03-24 19:40:06.384] [info]  [EleriumCommunicationLayer] Request - GET v1/categories - params: {"gameId":432,"classId":6}.
[2025-03-24 19:40:06.465] [info]  [EleriumCommunicationLayer] Request - GET v1/categories - params: {"gameId":432,"classId":12}.
[2025-03-24 19:40:06.832] [info]  [EleriumCommunicationLayer] Request - GET v1/categories - params: {"gameId":432,"classId":6552}.
[2025-03-24 19:40:06.913] [info]  [EleriumCommunicationLayer] Request - GET v1/categories - params: {"gameId":432,"classId":17}.
[2025-03-24 19:40:07.007] [info]  [MinecraftLoginAppServiceImpl] Get Microsoft Users Info.
[2025-03-24 19:40:07.009] [info]  [MinecraftLoginAppServiceImpl] Get Microsoft User Info.
[2025-03-24 19:40:13.069] [info]  [MinecraftInstallationServiceImpl] Changing location to: /home/Fornax/Documents/curseforge/minecraft.
[2025-03-24 19:40:16.152] [info]  [AnalyticsService] trackDailyUnique is unique: true.
[2025-03-24 19:40:16.152] [info]  [AnalyticsService] Executing GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_daily_active_user_per_game&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%5B%7B%22Name%22%3A%22app_ver%22%2C%22Value%22%3A%221.274.1.24051%22%7D%2C%7B%22Name%22%3A%22os_ver%22%2C%22Value%22%3A%22linux%22%7D%2C%7B%22Name%22%3A%22app_type%22%2C%22Value%22%3A%22Electron%22%7D%2C%7B%22Name%22%3A%22game_id%22%2C%22Value%22%3A432%7D%2C%7B%22Name%22%3A%22gameId%22%2C%22Value%22%3A432%7D%5D.
[2025-03-24 19:40:16.481] [info]  [AnalyticsService] Executed GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_daily_active_user_per_game&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%5B%7B%22Name%22%3A%22app_ver%22%2C%22Value%22%3A%221.274.1.24051%22%7D%2C%7B%22Name%22%3A%22os_ver%22%2C%22Value%22%3A%22linux%22%7D%2C%7B%22Name%22%3A%22app_type%22%2C%22Value%22%3A%22Electron%22%7D%2C%7B%22Name%22%3A%22game_id%22%2C%22Value%22%3A432%7D%2C%7B%22Name%22%3A%22gameId%22%2C%22Value%22%3A432%7D%5D. Status code: 200.
[2025-03-24 19:40:19.287] [info]  [EleriumCommunicationLayer] Request - GET v1/games/432/versions - params: None.
